action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1981657,[],CHEMBL899224,Inhibition of human CDK5/p25 by HTRF assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=c1[nH]c2ccc(F)cc2cc1-c1csc(-c2ccncc2)n1,,,CHEMBL1149700,Bioorg Med Chem Lett,2007,"{'bei': '21.52', 'le': '0.41', 'lle': '3.11', 'sei': '11.87'}",CHEMBL238104,,CHEMBL238104,6.96,0,http://www.openphacts.org/units/Nanomolar,661461,=,1,1,=,,IC50,nM,,110.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,110.0
,,1981658,[],CHEMBL899224,Inhibition of human CDK5/p25 by HTRF assay,B,,,BAO_0000190,BAO_0000223,protein complex format,CCN(CC)C(=O)c1cccc2[nH]c(=O)c(-c3csc(-c4ccncc4)n3)cc12,,,CHEMBL1149700,Bioorg Med Chem Lett,2007,"{'bei': '15.62', 'le': '0.30', 'lle': '2.12', 'sei': '8.00'}",CHEMBL392341,,CHEMBL392341,6.32,0,http://www.openphacts.org/units/Nanomolar,661460,=,1,1,=,,IC50,nM,,480.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,480.0
,,1981659,[],CHEMBL899224,Inhibition of human CDK5/p25 by HTRF assay,B,,,BAO_0000190,BAO_0000223,protein complex format,O=C(O)c1cccc2[nH]c(=O)c(-c3csc(-c4ccncc4)n3)cc12,,,CHEMBL1149700,Bioorg Med Chem Lett,2007,,CHEMBL392125,,CHEMBL392125,,0,http://www.openphacts.org/units/Nanomolar,661459,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,10000.0
,,1981660,[],CHEMBL899224,Inhibition of human CDK5/p25 by HTRF assay,B,,,BAO_0000190,BAO_0000223,protein complex format,COC(=O)c1cccc2[nH]c(=O)c(-c3csc(-c4ccncc4)n3)cc12,,,CHEMBL1149700,Bioorg Med Chem Lett,2007,"{'bei': '20.59', 'le': '0.39', 'lle': '3.98', 'sei': '8.81'}",CHEMBL393921,,CHEMBL393921,7.48,0,http://www.openphacts.org/units/Nanomolar,661458,=,1,1,=,,IC50,nM,,33.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,nM,UO_0000065,,33.0
,,2058390,[],CHEMBL926493,Inhibition of human recombinant CDK5/p35,B,,,BAO_0000190,BAO_0000223,protein complex format,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,,,CHEMBL1141268,J Nat Prod,2007,"{'bei': '10.61', 'le': '0.19', 'lle': '-1.04', 'sei': '10.51'}",CHEMBL403233,MANZAMINE A,CHEMBL403233,5.82,0,http://www.openphacts.org/units/Nanomolar,683541,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,1.5
,,2102172,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccnc2c1c(-c1ccnc(N)n1)c1ccnc(N)n12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '22.93', 'le': '0.42', 'lle': '5.54', 'sei': '6.01'}",CHEMBL411704,,CHEMBL411704,7.05,0,http://www.openphacts.org/units/Nanomolar,690634,=,1,1,=,,IC50,nM,,90.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.09
,,2102210,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccnc2[nH]cc(-c3ccncn3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '26.02', 'le': '0.47', 'lle': '3.86', 'sei': '9.24'}",CHEMBL402443,,CHEMBL402443,5.89,0,http://www.openphacts.org/units/Nanomolar,690648,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,1.3
,,2102211,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Oc1ccnc2[nH]cc(-c3ccncn3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '29.00', 'le': '0.53', 'lle': '4.42', 'sei': '8.24'}",CHEMBL405200,,CHEMBL405200,6.16,0,http://www.openphacts.org/units/Nanomolar,690647,=,1,1,=,,IC50,nM,,700.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.7
,,2102212,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccnc2[nH]cc(-c3ccnc(SC)n3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '20.70', 'le': '0.41', 'lle': '2.89', 'sei': '8.85'}",CHEMBL270926,,CHEMBL270926,5.64,0,http://www.openphacts.org/units/Nanomolar,690646,=,1,1,=,,IC50,nM,,2300.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,2.3
,,2102213,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nccc(-c2c[nH]c3nc(Br)ccc23)n1,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '21.26', 'le': '0.50', 'lle': '3.81', 'sei': '7.66'}",CHEMBL271195,,CHEMBL271195,6.17,0,http://www.openphacts.org/units/Nanomolar,690645,=,1,1,=,,IC50,nM,,680.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.68
,,2102214,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nccc(-c2c[nH]c3nccc(Cl)c23)n1,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '27.02', 'le': '0.53', 'lle': '4.38', 'sei': '8.25'}",CHEMBL271597,,CHEMBL271597,6.64,0,http://www.openphacts.org/units/Nanomolar,690644,=,1,1,=,,IC50,nM,,230.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.23
,,2102215,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccnc2c1c(-c1ccnc(N)n1)cn2C,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '16.20', 'le': '0.30', 'lle': '2.52', 'sei': '5.25'}",CHEMBL270346,MERIOLIN 9,CHEMBL270346,4.14,0,http://www.openphacts.org/units/Nanomolar,690643,=,1,1,=,,IC50,nM,,73000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,73.0
,,2102216,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cn1cc(-c2ccnc(N)n2)c2c(O)ccnc21,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '21.80', 'le': '0.40', 'lle': '3.94', 'sei': '5.85'}",CHEMBL406102,MERIOLIN 8,CHEMBL406102,5.26,0,http://www.openphacts.org/units/Nanomolar,690642,=,1,1,=,,IC50,nM,,5500.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,5.5
,,2102217,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '17.01', 'le': '0.32', 'lle': '3.22', 'sei': '4.91'}",CHEMBL405074,MERIOLIN 7,CHEMBL405074,4.85,0,http://www.openphacts.org/units/Nanomolar,690641,=,1,1,=,,IC50,nM,,14000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,14.0
,,2102218,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)Oc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '31.65', 'le': '0.58', 'lle': '6.13', 'sei': '9.50'}",CHEMBL406463,MERIOLIN 6,CHEMBL406463,8.52,0,http://www.openphacts.org/units/Nanomolar,690640,=,1,1,=,,IC50,nM,,3.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.003
,,2102219,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '31.65', 'le': '0.58', 'lle': '6.13', 'sei': '9.50'}",CHEMBL270687,MERIOLIN 5,CHEMBL270687,8.52,0,http://www.openphacts.org/units/Nanomolar,690639,=,1,1,=,,IC50,nM,,3.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.003
,,2102220,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '32.52', 'le': '0.60', 'lle': '6.30', 'sei': '9.25'}",CHEMBL406464,MERIOLIN 4,CHEMBL406464,8.30,0,http://www.openphacts.org/units/Nanomolar,690638,=,1,1,=,,IC50,nM,,5.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.005
,,2102221,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '28.06', 'le': '0.51', 'lle': '5.16', 'sei': '7.55'}",CHEMBL270686,MERIOLIN 3,CHEMBL270686,6.77,0,http://www.openphacts.org/units/Nanomolar,690637,=,1,1,=,,IC50,nM,,170.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.17
,,2102222,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nccc(-c2c[nH]c3nccc(O)c23)n1,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '32.13', 'le': '0.59', 'lle': '5.99', 'sei': '7.25'}",CHEMBL270897,MERIOLIN 2,CHEMBL270897,7.30,0,http://www.openphacts.org/units/Nanomolar,690636,=,1,1,=,,IC50,nM,,50.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.05
,,2102223,[],CHEMBL947133,Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nccc(-c2c[nH]c3ncccc23)n1,,,CHEMBL1141564,J Med Chem,2008,"{'bei': '29.79', 'le': '0.54', 'lle': '4.69', 'sei': '7.82'}",CHEMBL405665,MERIOLIN 1,CHEMBL405665,6.29,0,http://www.openphacts.org/units/Nanomolar,690635,=,1,1,=,,IC50,nM,,510.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.51
,,2157847,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '18.55', 'le': '0.41', 'lle': '1.98', 'sei': '13.52'}",CHEMBL296586,KENPAULLONE,CHEMBL296586,6.07,1,http://www.openphacts.org/units/Nanomolar,706679,=,1,1,=,,IC50,nM,,850.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.85
,,2157883,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2c(c1)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '20.57', 'le': '0.36', 'lle': '3.07', 'sei': '6.64'}",CHEMBL264177,,CHEMBL264177,6.14,0,http://www.openphacts.org/units/Nanomolar,706713,=,1,1,=,,IC50,nM,,730.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.73
,,2157884,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c2c(c3ccccc31)CC(=O)Nc1cccnc1-2,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '20.98', 'le': '0.38', 'lle': '2.79', 'sei': '11.77'}",CHEMBL260656,,CHEMBL260656,5.52,0,http://www.openphacts.org/units/Nanomolar,706702,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,3.0
,,2157885,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccncc1-3,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '22.91', 'le': '0.42', 'lle': '3.67', 'sei': '9.55'}",CHEMBL407408,,CHEMBL407408,6.40,0,http://www.openphacts.org/units/Nanomolar,706701,=,1,1,=,,IC50,nM,,400.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.4
,,2157886,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2cnccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '23.54', 'le': '0.46', 'lle': '3.30', 'sei': '11.56'}",CHEMBL260045,,CHEMBL260045,6.68,0,http://www.openphacts.org/units/Nanomolar,706700,=,1,1,=,,IC50,nM,,210.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.21
,,2157887,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(F)cc23)-c2cnccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '24.64', 'le': '0.45', 'lle': '3.73', 'sei': '11.40'}",CHEMBL260657,,CHEMBL260657,6.58,0,http://www.openphacts.org/units/Nanomolar,706699,=,1,1,=,,IC50,nM,,260.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.26
,,2157888,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cnccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '21.81', 'le': '0.41', 'lle': '3.18', 'sei': '11.98'}",CHEMBL260119,,CHEMBL260119,6.92,0,http://www.openphacts.org/units/Nanomolar,706698,=,1,1,=,,IC50,nM,,120.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.12
,,2157889,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccncc1-3,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '27.33', 'le': '0.49', 'lle': '4.89', 'sei': '9.19'}",CHEMBL260136,,CHEMBL260136,7.50,0,http://www.openphacts.org/units/Nanomolar,706697,=,1,1,=,,IC50,nM,,32.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.032
,,2157890,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cnccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '20.55', 'le': '0.46', 'lle': '3.25', 'sei': '11.67'}",CHEMBL406619,,CHEMBL406619,6.75,0,http://www.openphacts.org/units/Nanomolar,706696,=,1,1,=,,IC50,nM,,180.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.18
,,2157891,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccc(Br)nc1-3,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '14.16', 'le': '0.31', 'lle': '1.64', 'sei': '6.13'}",CHEMBL413294,,CHEMBL413294,5.00,0,http://www.openphacts.org/units/Nanomolar,706695,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,10.0
,,2157892,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1cc(I)c2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '14.24', 'le': '0.35', 'lle': '2.50', 'sei': '6.99'}",CHEMBL258482,,CHEMBL258482,5.70,0,http://www.openphacts.org/units/Nanomolar,706694,=,1,1,=,,IC50,nM,,2000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,2.0
,,2157893,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(O)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '19.98', 'le': '0.36', 'lle': '2.87', 'sei': '6.80'}",CHEMBL261252,,CHEMBL261252,5.30,0,http://www.openphacts.org/units/Nanomolar,706693,=,1,1,=,,IC50,nM,,5000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,5.0
,,2157894,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3,,,CHEMBL1144697,J Med Chem,2008,,CHEMBL409492,,CHEMBL409492,,0,http://www.openphacts.org/units/Nanomolar,706692,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,10.0
,,2157895,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '19.33', 'le': '0.35', 'lle': '2.67', 'sei': '8.06'}",CHEMBL258700,,CHEMBL258700,5.40,0,http://www.openphacts.org/units/Nanomolar,706691,=,1,1,=,,IC50,nM,,4000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,4.0
,,2157896,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3c(F)cc(F)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,,CHEMBL407413,,CHEMBL407413,,0,http://www.openphacts.org/units/Nanomolar,706690,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,10.0
,,2157897,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(I)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '13.92', 'le': '0.36', 'lle': '1.89', 'sei': '9.04'}",CHEMBL260487,,CHEMBL260487,5.22,0,http://www.openphacts.org/units/Nanomolar,706689,=,1,1,=,,IC50,nM,,6000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,6.0
,,2157898,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccccc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '20.24', 'le': '0.36', 'lle': '2.33', 'sei': '8.73'}",CHEMBL260678,,CHEMBL260678,5.05,0,http://www.openphacts.org/units/Nanomolar,706688,=,1,1,=,,IC50,nM,,9000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,9.0
,,2157899,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3cc(Cl)cc(Cl)c23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '12.57', 'le': '0.26', 'lle': '-0.03', 'sei': '6.92'}",CHEMBL260679,,CHEMBL260679,4.00,0,http://www.openphacts.org/units/Nanomolar,706687,=,1,1,=,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,2157900,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(C(=O)O)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '15.42', 'le': '0.28', 'lle': '2.10', 'sei': '4.76'}",CHEMBL261025,,CHEMBL261025,4.52,0,http://www.openphacts.org/units/Nanomolar,706686,=,1,1,=,,IC50,nM,,30000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,30.0
,,2157901,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,,CHEMBL406748,,CHEMBL406748,,0,http://www.openphacts.org/units/Nanomolar,706685,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,10.0
,,2157902,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '20.66', 'le': '0.38', 'lle': '2.66', 'sei': '9.56'}",CHEMBL261470,,CHEMBL261470,5.52,0,http://www.openphacts.org/units/Nanomolar,706684,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,3.0
,,2157903,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '15.76', 'le': '0.30', 'lle': '1.26', 'sei': '8.65'}",CHEMBL411728,,CHEMBL411728,5.00,0,http://www.openphacts.org/units/Nanomolar,706683,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,10.0
,,2157904,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '23.78', 'le': '0.42', 'lle': '3.92', 'sei': '8.00'}",CHEMBL259638,CAZPAULLONE,CHEMBL259638,6.52,0,http://www.openphacts.org/units/Nanomolar,706682,=,1,1,=,,IC50,nM,,300.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.3
,,2157905,[],CHEMBL928296,Inhibition of recombinant CDK5/p25 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1,,,CHEMBL1144697,J Med Chem,2008,"{'bei': '16.38', 'le': '0.37', 'lle': '1.89', 'sei': '9.31'}",CHEMBL336961,AZAKENPAULLONE,CHEMBL336961,5.38,1,http://www.openphacts.org/units/Nanomolar,706681,=,1,1,=,,IC50,nM,,4200.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,4.2
